1907;05 26.4;+35 18;10.5;5
1908;05 24.7;-02 33;    ;
1909;05 24.7;-08 09;    ;
1910;05 18.1;-69 13;    ;
1911;05 19.2;-66 47;    ;
1912;05 27.0;+35 49; 7.0;5
1913;05 18.6;-69 35;    ;
1914;05 17.9;-71 16;    ;
1915;05 19.6;-66 49;    ;
1916;05 17.7;-69 24;    ;
1917;05 19.1;-69 01;    ;
1918;05 19.3;-69 40;    ;
1919;05 20.0;-66 56;    ;
1920;05 20.6;-66 49;    ;
1921;05 19.5;-69 49;    ;
1922;05 19.9;-69 30;    ;
1923;05 20.9;-65 31;    ;
1924;05 26.7;-05 20;13.0;3
1925;05 21.7;-65 49;    ;
1926;05 20.7;-69 31;    ;
1927;05 27.5;-08 24;    ;
1928;05 21.0;-69 30;    ;
1929;05 21.6;-67 57;    ;
1930;05 25.2;-46 45;    ;
1931;05 29.8;+34 14;13.0;5
1932;05 22.3;-66 11;    ;
1933;05 22.5;-66 10;    ;
1934;05 21.9;-67 57;    ;
1935;05 22.0;-67 59;    ;
1936;05 22.2;-68 00;    ;
1937;05 22.4;-67 56;    ;
1938;05 21.6;-69 56;    ;
1939;05 21.6;-69 57;    ;
1940;05 22.6;-67 13;    ;
1941;05 23.1;-66 24;    ;
1942;05 24.5;-63 57;    ;
1943;05 22.9;-70 11;12.0;8
1944;05 22.4;-72 31;    ;
1945;05 25.4;-66 22;    ;
1946;05 25.1;-66 26;    ;
1947;05 26.1;-63 48;12.5;1
1948;05 25.5;-66 16;    ;
1949;05 25.2;-68 30;    ;
1950;05 24.7;-69 58;    ;
1951;05 25.9;-66 37;10.5;8
1952;05 33.0;+22 00;    ;
1953;05 25.5;-68 49;    ;
1954;05 31.7;-14 05;13.0;3
1955;05 26.1;-67 30; 9.0;8
1956;05 20.9;-77 46;    ;
1957;05 31.8;-14 08;    ;
1958;05 25.7;-69 51;    ;
1959;05 26.0;-69 57;    ;
1960;05 34.5;+34 07; 6.5;5
1961;05 39.4;+69 22;11.5;1
1962;05 26.6;-68 48; 8.5;8
1963;05 31.3;-36 24;    ;
1964;05 32.2;-21 58;11.5;1
1965;05 26.6;-68 48; 8.5;8
1966;05 26.6;-68 48; 8.5;8
1967;05 26.7;-69 05;    ;
1968;05 27.2;-67 27; 9.0;8
1969;05 26.7;-69 50;    ;
1970;05 26.6;-68 48; 8.5;8
1971;05 26.9;-69 52;    ;
1972;05 26.9;-69 50;    ;
1973;05 33.9;-04 45;    ;
1974;05 27.9;-67 25; 9.0;8
1975;05 34.1;-04 42;    ;
1976;05 34.1;-05 24;    ;
1977;05 34.2;-04 49;    ;
1978;05 28.4;-66 15;10.5;8
1979;05 32.8;-23 20;13.0;3
1980;05 34.0;-05 56; 2.5;5
1981;05 34.0;-04 27;    ;
1982;05 34.3;-05 17;    ;
1983;05 27.7;-68 58; 8.5;8
1984;05 27.7;-69 07;    ;
1985;05 36.1;+31 59;    ;
1986;05 27.7;-69 59;11.0;8
1987;05 27.5;-70 47;12.0;8
1988;05 36.0;+21 13;    ;
1989;05 33.5;-30 52;15.0;3
1990;05 35.0;-01 13;    ;
1991;05 29.0;-67 27;    ;
1992;05 33.6;-30 57;15.0;3
1993;05 34.4;-17 50;14.0;3
1994;05 28.4;-69 08;    ;
1995;05 31.8;-48 43;    ;
1996;05 36.7;+25 48;    ;
1997;05 30.3;-63 13;    ;
1998;05 32.6;-48 42;    ;
1999;05 35.3;-06 44;    ;
2000;05 27.8;-71 56;    ;
2001;05 29.2;-68 45;    ;
2002;05 30.2;-66 53;    ;
2003;05 30.7;-66 28;    ;
2004;05 30.7;-67 18;10.0;8
2005;05 30.2;-69 45;    ;
2006;05 31.2;-66 58;    ;
2007;05 34.4;-50 57;    ;
2008;05 34.5;-51 00;    ;
2009;05 31.0;-69 10;    ;
2010;05 30.9;-70 50;    ;
2011;05 32.2;-67 32; 9.5;8
2012;05 24.3;-79 52;    ;
2013;05 42.3;+55 47;    ;
2014;05 32.3;-67 41; 8.5;8
2015;05 32.1;-69 14;    ;
2016;05 31.7;-69 57;    ;
2017;05 38.3;-17 52;    ;
2018;05 31.0;-71 06;    ;
2019;05 32.0;-70 11;11.0;8
2020;05 33.2;-67 43;    ;
2021;05 33.5;-67 27;    ;
2022;05 40.7;+09 04;13.0;7
2023;05 40.5;-02 14;    ;
2024;05 40.7;-01 51;    ;
2025;05 33.5;-71 45;    ;
2026;05 41.6;+20 06;    ;
2027;05 35.1;-66 56;    ;
2028;05 33.9;-69 57;    ;
2029;05 35.5;-67 34;    ;
2030;05 35.4;-66 02;    ;
2031;05 34.0;-71 00;    ;
2032;05 35.4;-67 35;    ;
2033;05 34.7;-69 45;    ;
2034;05 35.7;-66 57;    ;
2035;05 35.4;-67 35;    ;
2036;05 34.6;-70 05;    ;
2037;05 34.9;-69 46;    ;
2038;05 34.8;-70 34;    ;
2039;05 42.7;+08 37;    ;
2040;05 36.2;-67 34;    ;
2041;05 36.4;-66 59;10.5;8
2042;05 36.0;-68 55;    ;
2043;05 36.4;-70 06;    ;
2044;05 36.1;-69 12;    ;
2045;05 38.5;+12 50;    ;
2046;05 35.6;-70 15;    ;
2047;05 35.9;-70 12;    ;
2048;05 36.1;-69 40;    ;
2049;05 42.4;-30 07;14.0;3
2050;05 36.7;-69 23;    ;
2051;05 36.5;-71 01;    ;
2052;05 37.5;-69 46;    ;
2053;05 37.4;-67 25;    ;
2054;05 43.6;-10 05;    ;
2055;05 37.2;-69 25;    ;
2056;05 36.8;-70 41;    ;
2057;05 37.0;-70 16;    ;
2058;05 36.9;-70 09;12.0;8
2059;05 36.9;-70 07;    ;
2060;05 37.8;-69 11;    ;
2061;05 43.0;-33 58;    ;
2062;05 40.0;-66 54;    ;
2063;05 45.4;+08 47;    ;
2064;05 45.1;-00 01;    ;
2065;05 37.6;-70 14;11.0;8
2066;05 37.8;-70 11;    ;
2067;05 45.3;+00 06;    ;
2068;05 45.5;+00 03;    ;
2069;05 38.7;-69 06;    ;
2070;05 38.7;-69 06; 8.5;8
2071;05 45.9;+00 18;    ;
2072;05 38.4;-70 15;    ;
2073;05 44.8;-22 00;13.0;3
2074;05 39.2;-69 31; 8.5;8
2075;05 38.5;-70 41;    ;
2076;05 45.7;-16 47;14.0;3
2077;05 40.0;-69 39;    ;
2078;05 40.1;-69 46;    ;
2079;05 39.9;-69 46;    ;
2080;05 40.0;-69 39;    ;
2081;05 40.3;-69 25;    ;
2082;05 41.7;-64 19;13.0;1
2083;05 40.1;-69 46;    ;
2084;05 40.1;-69 46;    ;
2085;05 40.4;-69 40;    ;
2086;05 40.6;-69 40;    ;
2087;05 43.8;-55 32;    ;
2088;05 41.0;-69 29;    ;
2089;05 46.7;-17 36;14.0;3
2090;05 46.1;-34 14;12.0;1
2091;05 41.1;-69 27;    ;
2092;05 41.7;-69 14;    ;
2093;05 41.7;-68 56;    ;
2094;05 42.2;-68 22;    ;
2095;05 42.7;-67 20;    ;
2096;05 42.3;-68 29;    ;
2097;05 43.9;-62 48;    ;
2098;05 42.6;-68 17;    ;
2099;05 50.7;+32 32; 6.0;5
2100;05 42.2;-69 14; 9.5;8
2101;05 45.8;-52 05;    ;
2102;05 42.4;-69 30;    ;
2103;05 42.0;-71 21;    ;
2104;05 46.5;-51 34;    ;
2105;05 44.2;-66 26;    ;
2106;05 49.6;-21 35;13.0;3
2107;05 43.5;-70 38;11.5;8
2108;05 44.0;-69 13;    ;
2109;05 44.5;-68 33;    ;
2110;05 51.0;-07 18;14.0;3
2111;05 45.0;-70 58;    ;
2112;05 52.6;+00 23; 9.0;5
2113;05 45.7;-69 46;    ;
2114;05 45.9;-68 04;    ;
2115;05 50.7;-50 35;    ;
2116;05 47.0;-68 32;    ;
2117;05 47.4;-67 28;    ;
2118;05 47.4;-69 09;    ;
2119;05 56.0;+11 57;    ;
2120;05 50.4;-63 41;    ;
2121;05 48.5;-71 30;    ;
2122;05 49.0;-70 04;    ;
2123;05 51.6;-65 19;    ;
2124;05 56.8;-20 04;13.0;3
2125;05 50.9;-69 29;    ;
2126;06 01.0;+49 54;10.0;5
2127;05 51.3;-69 22;    ;
2128;06 02.5;+57 39;13.5;2
2129;05 59.6;+23 18; 7.0;5
2130;05 52.2;-67 20;    ;
2131;05 57.7;-26 38;    ;
2132;05 54.9;-59 55;    ;
2133;05 51.8;-71 11;    ;
2134;05 50.4;-71 07;11.0;8
2135;05 53.2;-67 26;    ;
2136;05 53.0;-69 30;10.5;8
2137;05 53.4;-69 29;    ;
2138;05 54.5;-65 50;    ;
2139;06 00.0;-23 40;12.5;1
2140;05 54.1;-68 36;    ;
2141;06 01.7;+10 26;11.0;5
2142;06 00.7;-10 36;    ;
2143;06 01.7;+05 43;    ;
2144;05 43.4;-82 07;    ;
2145;05 54.8;-70 55;    ;
2146;06 14.7;+78 22;11.5;1
2146;06 14.4;-78 34;14.0;2
2147;05 56.1;-68 12;    ;
2148;05 58.4;-59 07;    ;
2149;06 02.3;-09 44;    ;
2150;05 56.1;-69 34;    ;
2151;05 56.5;-69 01;    ;
2152;06 00.4;-50 44;    ;
2153;05 57.5;-66 24;    ;
2154;05 57.5;-67 15;    ;
2155;05 58.3;-65 28;    ;
2156;05 57.7;-68 27;    ;
2157;05 57.5;-69 11;10.0;8
2158;06 05.8;+24 06;12.0;6
2159;05 58.0;-68 38;    ;
2160;05 58.1;-68 17;    ;
2161;05 56.3;-74 21;    ;
2162;06 00.3;-63 45;    ;
2163;06 06.0;-18 40;    ;
2164;05 58.8;-68 31;10.5;8
2165;06 09.1;+51 41;    ;
2166;05 59.4;-67 56;    ;
2167;06 05.7;-06 12;    ;
2168;06 07.3;+24 21; 5.5;5
2169;06 07.0;+13 58; 7.0;5
2170;06 06.4;-06 23;    ;
2171;05 58.9;-70 41;    ;
2172;06 00.0;-68 38;    ;
2173;05 58.6;-72 59;    ;
2174;06 08.2;+20 31;    ;
2175;06 08.3;+20 20; 7.0;5
2176;06 01.4;-66 51;    ;
2177;06 01.1;-67 43;    ;
2178;06 01.9;-63 46;    ;
2179;06 06.9;-21 44;13.5;1
2180;06 08.3;+04 43;    ;
2181;06 02.5;-65 15;    ;
2182;06 08.3;-06 19;    ;
2183;06 09.6;-06 12;    ;
2184;06 09.7;-03 31;    ;
2185;06 09.9;-06 12;    ;
2186;06 10.7;+05 28; 9.0;5
2187;06 04.1;-69 34;    ;
2188;06 09.2;-34 05;12.5;1
2189;06 11.0;+01 08;    ;
2190;06 01.6;-74 43;    ;
2191;06 07.9;-52 30;    ;
2192;06 13.4;+39 52;11.0;5
2193;06 06.1;-65 05;    ;
2194;06 12.4;+12 50;10.5;5
2195;06 12.9;+17 44;    ;
2196;06 11.1;-21 47;12.5;1
2197;06 05.9;-67 05;    ;
2198;06 12.6;+01 00;    ;
2199;06 05.3;-73 24;    ;
2200;06 12.6;-43 39;    ;
2201;06 12.7;-43 41;    ;
2202;06 15.6;+06 00;    ;
2203;06 05.6;-75 26;    ;
2204;06 14.6;-18 39; 9.5;5
2205;06 11.2;-62 33;    ;
2206;06 15.0;-26 46;13.0;3
2207;06 15.4;-21 21;12.0;1
2208;06 20.5;+51 56;14.0;2
2209;06 09.3;-73 51;    ;
2210;06 11.6;-69 07;11.0;8
2211;06 17.3;-18 33;14.0;3
2212;06 17.4;-18 32;14.0;3
2213;06 11.1;-71 33;    ;
2214;06 12.9;-68 16;11.0;8
2215;06 19.6;-07 17; 8.5;5
2216;06 20.5;-22 04;14.0;3
2217;06 20.7;-27 15;12.0;1
2218;06 23.2;+19 21;    ;
2219;06 22.2;-04 40;    ;
2220;06 21.1;-44 45;    ;
2221;06 19.9;-57 33;    ;
2222;06 19.9;-57 30;    ;
2223;06 23.5;-22 50;12.0;1
2224;06 26.2;+12 39;    ;
2225;06 25.4;-09 38;    ;
2226;06 25.5;-09 38;    ;
2227;06 24.9;-21 58;14.0;3
2228;06 21.1;-64 26;    ;
2229;06 21.2;-64 57;    ;
2230;06 21.3;-64 59;    ;
2231;06 20.5;-67 31;    ;
2232;06 25.5;-04 43; 4.0;5
2233;06 21.6;-65 02;    ;
2234;06 27.9;+16 42;    ;
2235;06 22.2;-64 56;    ;
2236;06 28.3;+06 51;11.5;5
2237;06 29.0;+05 04;    ;
2238;06 29.2;+05 04;    ;
2239;06 29.6;+04 58;    ;
2240;06 31.2;+35 13;    ;
2241;06 22.9;-68 56;    ;
2242;06 32.2;+44 47;14.5;2
2243;06 28.8;-31 16;10.5;5
2244;06 31.0;+04 53; 5.0;5
2245;06 31.3;+10 11;    ;
2246;06 31.1;+05 08;    ;
2247;06 31.7;+10 22;    ;
2248;06 33.0;+26 20;    ;
2249;06 26.0;-68 47;    ;
2250;06 31.5;-05 01; 9.0;5
2251;06 33.4;+08 23; 8.5;5
2252;06 33.6;+05 24; 7.5;5
2253;06 40.7;+65 42;15.0;2
2254;06 34.7;+07 42;11.0;5
2255;06 33.1;-34 46;    ;
2256;06 44.0;+74 15;14.0;2
2257;06 29.8;-64 09;    ;
2258;06 44.6;+74 30;13.0;2
2259;06 37.2;+10 55;11.0;5
2260;06 36.8;-01 27;    ;
2261;06 37.8;+08 45;    ;
2262;06 37.1;+01 13;11.5;5
2263;06 37.4;-24 48;13.0;3
2264;06 39.8;+09 55; 4.0;5
2265;06 40.1;+11 57;    ;
2266;06 41.7;+27 00; 9.5;5
2267;06 39.9;-32 28;14.0;3
2268;07 15.5;+84 25;12.5;1
2269;06 42.6;+04 35;10.0;5
2270;06 42.6;+03 28;    ;
2271;06 41.8;-23 26;14.0;3
2272;06 41.7;-27 25;14.0;3
2273;06 47.9;+60 52;12.5;2
2273;06 36.0;+60 07;    ;
2273;06 44.2;+60 22;14.0;2
2274;06 45.6;+33 36;13.5;2
2275;06 45.6;+33 38;14.5;2
2276;07 19.0;+85 48;12.5;1
2277;06 46.2;+33 28;    ;
2278;06 46.7;+33 26;    ;
2279;06 46.8;+33 26;    ;
2280;06 43.8;-27 36;12.0;1
2281;06 47.6;+41 05; 7.0;5
2282;06 45.6;+01 21;    ;
2283;06 44.8;-18 12;13.0;3
2284;06 47.5;+33 15;    ;
2285;06 47.8;+33 23;    ;
2286;06 46.4;-03 09; 8.5;5
2287;06 46.0;-20 44; 5.0;5
2288;06 49.1;+33 29;15.5;2
2289;06 49.1;+33 28;14.5;2
2290;06 49.3;+33 28;14.5;2
2291;06 49.3;+33 33;15.5;2
2292;06 46.6;-26 43;14.0;3
2293;06 46.7;-26 43;13.0;3
2294;06 49.5;+33 33;15.0;2
2295;06 46.3;-26 42;14.0;3
2296;06 47.5;-16 53;13.0;3
2297;06 44.2;-63 41;    ;
2298;06 48.1;-35 59;10.5;6
2299;06 49.9;-06 58;    ;
2300;07 24.2;+85 46;12.5;1
2301;06 50.5;+00 30; 6.5;5
2302;06 50.7;-07 02;    ;
2303;06 54.4;+45 32;14.0;2
2304;06 53.6;+18 03;11.0;5
2305;06 48.5;-64 15;    ;
2306;06 53.4;-07 09;    ;
2307;06 48.6;-64 18;    ;
2308;06 56.8;+45 15;14.5;2
2309;06 54.8;-07 10;10.5;5
2310;06 53.2;-40 50;12.5;1
2311;06 56.5;-04 33; 9.5;5
2312;06 57.4;+10 18;    ;
2313;06 56.8;-07 55;    ;
2314;07 07.2;+75 22;13.0;1
2315;07 00.6;+50 38;14.5;2
2316;06 58.5;-07 42;    ;
2317;06 57.6;-07 44;    ;
2318;06 58.4;-13 40;    ;
2319;06 59.8;+03 06;    ;
2320;07 03.7;+50 38;14.0;2
2321;07 04.0;+50 48;15.0;2
2322;07 04.0;+50 33;14.5;2
2323;07 01.7;-08 18; 7.0;5
2324;07 02.9;+01 06; 9.0;5
2325;07 01.7;-28 40;13.0;1
2326;07 06.5;+50 46;14.5;2
2326;07 06.6;+50 41;15.5;2
2327;07 03.1;-11 16;    ;
2328;07 01.7;-42 01;    ;
2329;07 07.3;+48 40;13.5;2
2330;07 07.6;+50 14;14.0;3
2331;07 05.7;+27 24; 8.5;5
2332;07 07.6;+50 13;14.0;2
2333;07 06.7;+35 13;14.0;2
2334;07 08.0;+50 14;    ;
2335;07 05.4;-10 02; 9.5;5
2336;07 22.8;+80 14;11.5;1
2336;07 52.6;+78 04;14.0;2
2337;07 07.8;+44 30;13.0;2
2338;07 05.8;-05 35;    ;
2339;07 06.9;+18 50;12.5;1
2340;07 09.1;+50 13;14.0;2
2341;07 07.8;+20 38;13.5;2
2342;07 07.9;+20 41;12.5;2
2343;07 07.1;-10 37; 8.0;5
2344;07 10.7;+47 12;13.0;2
2345;07 07.2;-13 07; 8.0;5
2346;07 08.1;-00 46;    ;
2347;07 13.7;+64 45;13.0;1
2348;07 03.1;-67 21;    ;
2349;07 08.8;-08 35;    ;
2350;07 11.8;+12 18;14.0;2
2351;07 12.3;-11 26;    ;
2352;07 12.6;-24 03;    ;
2353;07 13.5;-10 15; 5.0;5
2354;07 13.2;-25 41; 9.0;5
2355;07 15.6;+13 49; 9.5;5
2356;07 15.7;+14 01;    ;
2357;07 16.1;+23 24;14.5;2
2358;07 15.7;-17 00;    ;
2359;07 16.6;-13 10;    ;
2360;07 16.5;-15 36; 9.0;5
2361;07 17.2;-13 10;    ;
2362;07 17.6;-24 55; 4.0;5
2363;07 26.1;+69 07;    ;
2364;07 19.6;-07 31;    ;
2365;07 21.0;+22 07;14.0;2
2366;07 26.3;+69 16;11.5;1
2367;07 19.1;-21 53; 8.0;5
2368;07 19.8;-10 20;12.0;5
2369;07 16.3;-62 18;12.5;1
2369;07 18.5;-62 52;    ;
2369;07 20.1;-62 00;    ;
2370;07 23.5;+23 50;14.5;2
2371;07 24.0;+29 32;13.0;7
2372;07 24.0;+29 32;13.0;7
2373;07 24.9;+33 51;14.5;2
2374;07 22.9;-13 12; 7.5;5
2375;07 25.5;+33 52;14.5;2
2376;07 25.1;+23 07;14.5;2
2377;07 23.8;-09 36;    ;
2378;07 25.8;+33 53;    ;
2379;07 25.5;+33 53;15.0;2
2380;07 22.9;-27 28;13.0;3
2381;07 19.6;-63 02;    ;
2382;07 23.2;-27 19;    ;
2383;07 23.7;-20 53; 8.5;5
2384;07 24.0;-20 59; 8.0;5
2385;07 26.8;+33 53;15.0;2
2386;07 27.0;+33 49;    ;
2387;07 27.3;+36 55;15.5;2
2388;07 27.2;+33 52;14.5;2
2389;07 27.4;+33 55;13.5;2
2390;07 27.4;+33 53;    ;
2391;07 27.6;+33 52;    ;
2392;07 27.7;+20 58;    ;
2393;07 28.4;+34 04;15.0;2
2394;07 27.3;+07 05;    ;
2395;07 25.7;+13 38; 9.5;5
2396;07 27.0;-11 41; 7.5;5
2397;07 21.4;-68 57;13.0;1
2397;07 21.3;-68 48;    ;
2398;07 28.8;+24 32;15.5;2
2399;07 28.6;-00 18;    ;
2400;07 28.7;-00 18;    ;
2401;07 28.3;-13 55;12.5;5
2402;07 29.4;+09 42;15.5;2
2403;07 34.4;+65 40; 9.5;1
2404;07 34.7;+65 45;    ;
2405;07 30.7;+25 58;14.5;2
2406;07 30.4;+18 21;15.0;2
2407;07 30.5;+18 24;15.0;2
2408;07 37.7;+71 43;    ;
2409;07 30.5;-17 08;    ;
2410;07 33.4;+32 53;14.0;2
2411;07 33.2;+18 20;14.5;2
2412;07 33.0;+08 36;    ;
2413;07 32.1;-13 03;    ;
2414;07 32.1;-15 23; 8.0;5
2415;07 35.3;+35 18;12.5;2
2416;07 34.3;+11 40;14.5;2
2417;07 29.8;-62 12;    ;
2418;07 35.1;+17 57;13.5;2
2419;07 36.5;+38 57;11.5;6
2420;07 36.9;+21 38;10.0;5
2421;07 35.2;-20 33; 9.0;5
2422;07 35.4;-14 25; 4.5;5
2423;07 36.0;-13 48; 7.0;5
2424;07 39.0;+39 18;14.0;2
2425;07 37.1;-14 48;    ;
2426;07 41.3;+52 53;14.5;2
2427;07 35.8;-47 33;12.0;1
2428;07 38.1;-16 28;    ;
2429;07 41.8;+52 25;14.0;3
2429;07 41.8;+52 23;15.0;3
2430;07 38.3;-16 18;    ;
2431;07 43.4;+53 08;14.5;2
2432;07 39.8;-19 02;10.0;5
2433;07 41.6;+09 23;    ;
2434;07 34.9;-69 13;12.5;1
2435;07 42.6;+31 42;13.5;2
2436;07 44.2;+52 08;    ;
2437;07 40.7;-14 46; 6.5;5
2438;07 40.7;-14 40;11.5;7
2439;07 40.0;-31 36; 7.0;5
2440;07 41.0;-18 09;11.5;7
2441;07 49.0;+73 05;13.0;1
2442;07 36.4;-69 28;11.0;1
2443;07 36.4;-69 29;    ;
2444;07 45.2;+39 05;14.0;3
2445;07 45.2;+39 04;13.0;3
2446;07 46.7;+54 40;14.0;2
2447;07 43.5;-23 49; 6.5;5
2448;07 43.5;-24 37;    ;
2449;07 45.8;+26 59;14.5;2
2450;07 46.0;+27 04;15.5;2
2451;07 44.5;-37 55; 3.5;5
2452;07 46.4;-27 17;12.5;7
2453;07 46.7;-27 11; 9.0;5
2454;07 49.1;+16 26;14.5;2
2455;07 47.9;-21 14;10.0;5
2456;07 52.1;+55 33;14.5;2
2457;07 52.7;+55 36;15.5;2
2458;07 53.4;+56 47;    ;
2459;07 50.9;+09 37;    ;
2460;07 54.7;+60 25;12.5;1
2461;07 54.0;+56 45;15.5;2
2462;07 54.7;+56 43;14.0;3
2463;07 55.1;+56 44;15.0;2
2464;07 55.3;+56 44;    ;
2465;07 55.7;+56 49;    ;
2466;07 45.4;-71 20;    ;
2467;07 51.4;-26 20; 7.0;5
2468;07 56.0;+56 26;15.0;2
2469;07 56.0;+56 45;13.0;2
2470;07 53.0;+04 31;14.0;2
2471;07 56.3;+56 49;    ;
2472;07 56.6;+56 46;15.5;2
2473;07 56.4;+56 45;    ;
2474;07 56.0;+52 56;14.0;2
2475;07 56.1;+52 56;14.0;2
2476;07 55.0;+40 00;13.5;2
2477;07 51.4;-38 29; 5.5;5
2478;07 53.6;-15 21;    ;
2479;07 53.9;-17 39;    ;
2480;07 55.7;+23 51;15.0;2
2481;07 55.8;+23 50;13.5;2
2482;07 53.9;-24 14; 8.5;5
2483;07 55.0;-27 52;    ;
2484;07 56.8;+37 51;15.0;2
2485;07 55.4;+07 33;13.5;2
2486;07 56.4;+25 13;14.5;2
2487;07 56.8;+25 12;14.0;2
2488;07 59.8;+56 38;14.0;2
2489;07 55.2;-30 00; 9.5;5
2490;07 57.7;+27 09;15.5;2
2491;07 57.1;+08 03;15.5;2
2492;07 57.9;+27 06;14.5;2
2493;07 58.7;+39 54;13.0;2
2494;07 57.9;-00 34;14.0;2
2495;07 58.8;+39 55;15.5;2
2496;07 57.3;+08 06;15.0;2
2497;08 00.3;+57 01;14.5;2
2498;07 58.1;+25 02;14.5;2
2499;07 57.5;+07 34;15.0;2
2500;08 00.0;+50 49;12.5;1
2501;07 57.4;-14 18;14.0;3
2502;07 55.2;-52 13;    ;
2503;07 59.1;+22 28;15.0;2
2504;07 58.5;+05 41;14.0;2
2505;08 02.1;+53 38;14.0;2
2506;07 58.9;-10 43; 8.5;5
2507;08 00.2;+15 47;14.0;2
2508;08 00.6;+08 38;14.0;2
2509;07 59.6;-19 00; 9.5;5
2510;08 00.8;+09 33;14.5;2
2511;08 00.9;+09 28;15.0;2
2512;08 01.5;+23 28;14.0;2
2513;08 01.1;+09 29;13.5;2
2514;08 01.4;+15 53;14.5;2
2515;09 45.9;+13 09;    ;
2516;07 57.8;-60 48; 3.5;5
2517;08 01.6;-12 15;14.0;3
2518;08 05.4;+51 13;14.0;2
2519;10 11.0;+43 37;    ;
2520;09 17.0;-34 44;    ;
2521;08 06.8;+57 51;14.0;2
2522;08 04.7;+17 47;14.5;2
2523;08 12.2;+73 39;12.5;1
2523;08 01.2;+74 07;14.5;2
2523;08 10.1;+73 39;15.0;2
2523;08 14.9;+73 23;14.0;2
2524;08 06.4;+39 14;13.5;2
2525;08 04.5;-11 21;12.5;1
2526;08 05.6;+08 05;14.5;2
2527;08 04.2;-28 05; 8.0;5
2528;08 05.7;+39 17;13.5;2
2529;08 06.4;+17 54;14.5;2
2530;09 49.0;+10 39;    ;
2531;09 49.0;+10 39;    ;
2532;08 08.6;+34 02;13.0;2
2533;08 06.0;-29 49;10.0;5
2534;08 11.0;+55 45;14.0;2
2535;08 09.7;+25 17;13.5;2
2536;08 09.8;+25 16;15.0;2
2537;08 11.5;+46 04;12.5;1
2537;08 11.9;+46 04;    ;
2538;08 10.1;+03 42;14.0;2
2539;08 09.6;-12 45; 8.0;5
2540;08 11.3;+26 26;14.5;2
2541;08 12.8;+49 08;12.0;1
2542;08 10.1;-12 51;    ;
2543;08 11.3;+36 19;12.5;2
2544;08 18.8;+74 04;13.5;2
2545;08 12.8;+21 26;13.5;1
2546;08 11.5;-37 34; 5.0;5
2547;08 09.9;-49 11; 5.0;5
2548;08 12.4;-05 43; 5.5;5
2549;08 16.9;+57 53;12.5;1
2550;08 21.7;+74 05;13.0;2
2550;08 25.8;+73 50;    ;
2551;08 22.0;+73 30;13.0;1
2552;08 17.5;+50 05;12.5;1
2553;08 16.2;+20 59;15.0;2
2554;08 16.4;+23 32;13.5;2
2555;08 16.7;+00 49;13.5;2
2556;08 17.7;+21 00;15.5;2
2557;08 17.8;+21 31;14.5;2
2558;08 17.9;+20 35;14.5;2
2559;08 16.1;-27 24;13.0;3
2560;08 18.5;+21 03;15.0;2
2561;08 18.3;+04 44;14.0;2
2562;08 19.0;+21 12;14.0;2
2563;08 19.2;+21 09;13.5;2
2564;08 17.5;-21 44;    ;
2565;08 18.4;+22 06;14.0;2
2566;08 17.8;-25 24;13.0;3
2567;08 17.6;-30 34; 8.5;5
2568;08 17.1;-37 01;    ;
2569;08 20.0;+20 57;15.5;2
2570;08 20.0;+21 00;15.5;2
2571;08 17.9;-29 40; 7.5;5
2572;08 20.0;+19 13;15.0;2
2573;02 55.1;-89 48;    ;
2573;22 52.8;-89 18;    ;
2573;22 52.8;-89 18;    ;
2574;08 19.6;-08 52;14.0;3
2575;08 21.3;+24 22;14.5;2
2576;08 21.4;+25 49;15.5;2
2577;08 21.3;+22 38;14.0;2
2578;08 20.2;-13 14;14.0;3
2579;08 20.1;-36 06; 9.0;5
2580;08 20.6;-30 15; 9.5;5
2581;08 23.1;+18 40;14.5;2
2582;08 23.8;+20 25;14.5;2
2583;08 21.9;-04 56;14.5;3
2584;08 22.0;-04 55;14.5;3
2585;08 22.2;-04 51;14.5;3
2586;08 23.2;-04 48;15.5;3
2587;08 22.3;-29 25; 9.0;5
2588;08 22.2;-32 54;12.0;5
2589;08 23.3;-08 41;    ;
2590;08 23.8;-00 31;14.0;2
2591;08 34.1;+78 07;13.0;2
2592;08 25.6;+26 03;13.5;2
2593;08 25.4;+17 27;15.0;2
2594;08 25.8;+25 57;15.0;2
2595;08 26.3;+21 34;14.0;2
2596;08 26.0;+17 22;14.0;2
2597;08 28.5;+21 35;    ;
2598;08 28.6;+21 34;15.0;2
2599;08 30.7;+22 39;13.5;2
2600;08 32.9;+52 49;15.0;2
2601;08 25.4;-68 02;    ;
2602;08 33.3;+52 55;15.5;2
2603;08 33.6;+52 52;15.0;3
2604;08 31.8;+29 38;13.5;2
2604;08 32.0;+29 35;15.5;2
2605;08 33.5;+52 56;    ;
2606;08 33.8;+52 53;15.0;2
2607;08 32.4;+27 04;15.0;2
2608;08 33.8;+28 34;13.0;1
2609;08 29.0;-61 01;    ;
2610;08 32.4;-16 03;13.5;7
2611;08 34.0;+25 07;15.5;2
2612;08 32.6;-13 04;13.0;3
2613;08 32.2;-22 53;11.0;1
2614;08 40.1;+73 04;14.0;2
2615;08 33.3;-02 27;13.5;2
2616;08 34.3;-01 45;15.0;2
2617;08 34.5;-03 58;15.0;3
2618;08 34.6;+00 47;14.0;2
2619;08 36.1;+28 48;13.5;2
2620;08 36.0;+25 02;15.0;2
